Start_time, Request_Type, Latency, Response_Code
18:31:23.230626800, POST, 11.0, 201
18:31:23.230626800, POST, 11.0, 201
18:31:23.226623500, POST, 15.0, 201
18:31:23.227624, POST, 14.0, 201
18:31:23.230626800, POST, 11.0, 201
18:31:23.227624, POST, 15.0, 201
18:31:23.227624, POST, 15.0, 201
18:31:23.230626800, POST, 11.0, 201
18:31:23.227624, POST, 15.0, 201
18:31:23.226623500, POST, 16.0, 201
18:31:23.226623500, POST, 16.0, 201
18:31:23.226623500, POST, 16.0, 201
18:31:23.227624, POST, 15.0, 201
18:31:23.227624, POST, 16.0, 201
18:31:23.232628800, POST, 10.0, 201
18:31:23.230626800, POST, 12.0, 201
18:31:23.242637500, POST, 1.0, 201
18:31:23.242637500, POST, 16.0, 201
18:31:23.243638600, POST, 15.0, 201
18:31:23.243638600, POST, 15.0, 201
18:31:23.243638600, POST, 16.0, 201
18:31:23.242637500, POST, 16.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.242637500, POST, 16.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.242637500, POST, 16.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.243638600, POST, 16.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.242637500, POST, 17.0, 201
18:31:23.244639500, POST, 15.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.260654400, POST, 13.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.258652300, POST, 15.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.258652300, POST, 16.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.259652900, POST, 14.0, 201
18:31:23.259652900, POST, 15.0, 201
18:31:23.258652300, POST, 16.0, 201
18:31:23.259652900, POST, 15.0, 201
18:31:23.259652900, POST, 15.0, 201
18:31:23.260654400, POST, 14.0, 201
18:31:23.274666900, POST, 15.0, 201
18:31:23.274666900, POST, 15.0, 201
18:31:23.274666900, POST, 15.0, 201
18:31:23.274666900, POST, 15.0, 201
18:31:23.274666900, POST, 15.0, 201
18:31:23.274666900, POST, 16.0, 201
